nodes,techs,parameters,timesteps,2050/01/01 00:00
TH25_TH18_interp_10,demand_heat,sink_use_equals,,0
TH26_TH25_interp_1,demand_heat,sink_use_equals,,0
TH26_TH25_interp_2,demand_heat,sink_use_equals,,0
TH26_TH25_interp_3,demand_heat,sink_use_equals,,0
TH26_TH25_interp_4,demand_heat,sink_use_equals,,0
TH26_TH25_interp_5,demand_heat,sink_use_equals,,0
TH26_TH25_interp_6,demand_heat,sink_use_equals,,0
TH26_TH25_interp_7,demand_heat,sink_use_equals,,0
TH26_TH25_interp_8,demand_heat,sink_use_equals,,0
TH26_TH25_interp_9,demand_heat,sink_use_equals,,0
TH26_TH25_interp_10,demand_heat,sink_use_equals,,0
TH27_TH26_interp_1,demand_heat,sink_use_equals,,0
TH27_TH26_interp_2,demand_heat,sink_use_equals,,0
TH27_TH26_interp_3,demand_heat,sink_use_equals,,0
TH27_TH26_interp_4,demand_heat,sink_use_equals,,0
TH27_TH26_interp_5,demand_heat,sink_use_equals,,0
TH27_TH26_interp_6,demand_heat,sink_use_equals,,0
TH27_TH26_interp_7,demand_heat,sink_use_equals,,0
TH27_TH26_interp_8,demand_heat,sink_use_equals,,0
TH27_TH26_interp_9,demand_heat,sink_use_equals,,0
TH27_TH26_interp_10,demand_heat,sink_use_equals,,0
TH28_TH27_interp_1,demand_heat,sink_use_equals,,0
TH28_TH27_interp_2,demand_heat,sink_use_equals,,0
TH28_TH27_interp_3,demand_heat,sink_use_equals,,0
TH28_TH27_interp_4,demand_heat,sink_use_equals,,0
TH28_TH27_interp_5,demand_heat,sink_use_equals,,0
TH28_TH27_interp_6,demand_heat,sink_use_equals,,0
TH28_TH27_interp_7,demand_heat,sink_use_equals,,0
TH28_TH27_interp_8,demand_heat,sink_use_equals,,0
TH28_TH27_interp_9,demand_heat,sink_use_equals,,0
TH28_TH27_interp_10,demand_heat,sink_use_equals,,0
TH29_TH27_interp_1,demand_heat,sink_use_equals,,0
TH29_TH27_interp_2,demand_heat,sink_use_equals,,0
TH29_TH27_interp_3,demand_heat,sink_use_equals,,0
TH29_TH27_interp_4,demand_heat,sink_use_equals,,0
TH29_TH27_interp_5,demand_heat,sink_use_equals,,0
TH29_TH27_interp_6,demand_heat,sink_use_equals,,0
TH29_TH27_interp_7,demand_heat,sink_use_equals,,0
TH29_TH27_interp_8,demand_heat,sink_use_equals,,0
TH29_TH27_interp_9,demand_heat,sink_use_equals,,0
TH29_TH27_interp_10,demand_heat,sink_use_equals,,0
TH30_TH29_interp_1,demand_heat,sink_use_equals,,0
TH30_TH29_interp_2,demand_heat,sink_use_equals,,0
TH30_TH29_interp_3,demand_heat,sink_use_equals,,0
TH30_TH29_interp_4,demand_heat,sink_use_equals,,0
TH30_TH29_interp_5,demand_heat,sink_use_equals,,0
TH30_TH29_interp_6,demand_heat,sink_use_equals,,0
TH30_TH29_interp_7,demand_heat,sink_use_equals,,0
TH30_TH29_interp_8,demand_heat,sink_use_equals,,0
TH30_TH29_interp_9,demand_heat,sink_use_equals,,0
TH30_TH29_interp_10,demand_heat,sink_use_equals,,0
TH31_TH30_interp_1,demand_heat,sink_use_equals,,0
TH31_TH30_interp_2,demand_heat,sink_use_equals,,0
TH31_TH30_interp_3,demand_heat,sink_use_equals,,0
TH31_TH30_interp_4,demand_heat,sink_use_equals,,0
TH31_TH30_interp_5,demand_heat,sink_use_equals,,0
TH31_TH30_interp_6,demand_heat,sink_use_equals,,0
TH31_TH30_interp_7,demand_heat,sink_use_equals,,0
TH31_TH30_interp_8,demand_heat,sink_use_equals,,0
TH31_TH30_interp_9,demand_heat,sink_use_equals,,0
TH31_TH30_interp_10,demand_heat,sink_use_equals,,0
TH32_TH27_interp_1,demand_heat,sink_use_equals,,0
TH32_TH27_interp_2,demand_heat,sink_use_equals,,0
TH32_TH27_interp_3,demand_heat,sink_use_equals,,0
TH32_TH27_interp_4,demand_heat,sink_use_equals,,0
TH32_TH27_interp_5,demand_heat,sink_use_equals,,0
TH32_TH27_interp_6,demand_heat,sink_use_equals,,0
TH32_TH27_interp_7,demand_heat,sink_use_equals,,0
TH32_TH27_interp_8,demand_heat,sink_use_equals,,0
TH32_TH27_interp_9,demand_heat,sink_use_equals,,0
TH32_TH27_interp_10,demand_heat,sink_use_equals,,0
TH33_TH32_interp_1,demand_heat,sink_use_equals,,0
TH33_TH32_interp_2,demand_heat,sink_use_equals,,0
TH33_TH32_interp_3,demand_heat,sink_use_equals,,0
TH33_TH32_interp_4,demand_heat,sink_use_equals,,0
TH33_TH32_interp_5,demand_heat,sink_use_equals,,0
TH33_TH32_interp_6,demand_heat,sink_use_equals,,0
TH33_TH32_interp_7,demand_heat,sink_use_equals,,0
TH33_TH32_interp_8,demand_heat,sink_use_equals,,0
TH33_TH32_interp_9,demand_heat,sink_use_equals,,0
TH33_TH32_interp_10,demand_heat,sink_use_equals,,0
TH34_TH33_interp_1,demand_heat,sink_use_equals,,0
TH34_TH33_interp_2,demand_heat,sink_use_equals,,0
TH34_TH33_interp_3,demand_heat,sink_use_equals,,0
TH34_TH33_interp_4,demand_heat,sink_use_equals,,0
TH34_TH33_interp_5,demand_heat,sink_use_equals,,0
TH34_TH33_interp_6,demand_heat,sink_use_equals,,0
TH34_TH33_interp_7,demand_heat,sink_use_equals,,0
TH34_TH33_interp_8,demand_heat,sink_use_equals,,0
TH34_TH33_interp_9,demand_heat,sink_use_equals,,0
TH34_TH33_interp_10,demand_heat,sink_use_equals,,0
TH35_TH34_interp_1,demand_heat,sink_use_equals,,0
TH35_TH34_interp_2,demand_heat,sink_use_equals,,0
TH35_TH34_interp_3,demand_heat,sink_use_equals,,0
TH35_TH34_interp_4,demand_heat,sink_use_equals,,0
TH35_TH34_interp_5,demand_heat,sink_use_equals,,0
TH35_TH34_interp_6,demand_heat,sink_use_equals,,0
TH35_TH34_interp_7,demand_heat,sink_use_equals,,0
TH35_TH34_interp_8,demand_heat,sink_use_equals,,0
TH35_TH34_interp_9,demand_heat,sink_use_equals,,0
TH35_TH34_interp_10,demand_heat,sink_use_equals,,0
TH29_TH35_interp_1,demand_heat,sink_use_equals,,0
TH29_TH35_interp_2,demand_heat,sink_use_equals,,0
TH29_TH35_interp_3,demand_heat,sink_use_equals,,0
TH29_TH35_interp_4,demand_heat,sink_use_equals,,0
TH29_TH35_interp_5,demand_heat,sink_use_equals,,0
TH29_TH35_interp_6,demand_heat,sink_use_equals,,0
TH29_TH35_interp_7,demand_heat,sink_use_equals,,0
TH29_TH35_interp_8,demand_heat,sink_use_equals,,0
TH29_TH35_interp_9,demand_heat,sink_use_equals,,0
TH29_TH35_interp_10,demand_heat,sink_use_equals,,0
TH36_TH33_interp_1,demand_heat,sink_use_equals,,0
TH36_TH33_interp_2,demand_heat,sink_use_equals,,0
TH36_TH33_interp_3,demand_heat,sink_use_equals,,0
TH36_TH33_interp_4,demand_heat,sink_use_equals,,0
TH36_TH33_interp_5,demand_heat,sink_use_equals,,0
TH36_TH33_interp_6,demand_heat,sink_use_equals,,0
TH36_TH33_interp_7,demand_heat,sink_use_equals,,0
TH36_TH33_interp_8,demand_heat,sink_use_equals,,0
TH36_TH33_interp_9,demand_heat,sink_use_equals,,0
TH36_TH33_interp_10,demand_heat,sink_use_equals,,0
TH37_TH36_interp_1,demand_heat,sink_use_equals,,0
TH37_TH36_interp_2,demand_heat,sink_use_equals,,0
TH37_TH36_interp_3,demand_heat,sink_use_equals,,0
TH37_TH36_interp_4,demand_heat,sink_use_equals,,0
TH37_TH36_interp_5,demand_heat,sink_use_equals,,0
TH37_TH36_interp_6,demand_heat,sink_use_equals,,0
TH37_TH36_interp_7,demand_heat,sink_use_equals,,0
TH37_TH36_interp_8,demand_heat,sink_use_equals,,0
TH37_TH36_interp_9,demand_heat,sink_use_equals,,0
TH37_TH36_interp_10,demand_heat,sink_use_equals,,0
TH38_TH37_interp_1,demand_heat,sink_use_equals,,0
TH38_TH37_interp_2,demand_heat,sink_use_equals,,0
TH38_TH37_interp_3,demand_heat,sink_use_equals,,0
TH38_TH37_interp_4,demand_heat,sink_use_equals,,0
TH38_TH37_interp_5,demand_heat,sink_use_equals,,0
TH38_TH37_interp_6,demand_heat,sink_use_equals,,0
TH38_TH37_interp_7,demand_heat,sink_use_equals,,0
TH38_TH37_interp_8,demand_heat,sink_use_equals,,0
TH38_TH37_interp_9,demand_heat,sink_use_equals,,0
TH38_TH37_interp_10,demand_heat,sink_use_equals,,0
TH39_TH38_interp_1,demand_heat,sink_use_equals,,0
TH39_TH38_interp_2,demand_heat,sink_use_equals,,0
TH39_TH38_interp_3,demand_heat,sink_use_equals,,0
TH39_TH38_interp_4,demand_heat,sink_use_equals,,0
TH39_TH38_interp_5,demand_heat,sink_use_equals,,0
TH39_TH38_interp_6,demand_heat,sink_use_equals,,0
TH39_TH38_interp_7,demand_heat,sink_use_equals,,0
TH39_TH38_interp_8,demand_heat,sink_use_equals,,0
TH39_TH38_interp_9,demand_heat,sink_use_equals,,0
TH39_TH38_interp_10,demand_heat,sink_use_equals,,0
TH40_TH39_interp_1,demand_heat,sink_use_equals,,0
TH40_TH39_interp_2,demand_heat,sink_use_equals,,0
TH40_TH39_interp_3,demand_heat,sink_use_equals,,0
TH40_TH39_interp_4,demand_heat,sink_use_equals,,0
TH40_TH39_interp_5,demand_heat,sink_use_equals,,0
TH40_TH39_interp_6,demand_heat,sink_use_equals,,0
TH40_TH39_interp_7,demand_heat,sink_use_equals,,0
TH40_TH39_interp_8,demand_heat,sink_use_equals,,0
TH40_TH39_interp_9,demand_heat,sink_use_equals,,0
TH40_TH39_interp_10,demand_heat,sink_use_equals,,0
TH41_TH40_interp_1,demand_heat,sink_use_equals,,0
TH41_TH40_interp_2,demand_heat,sink_use_equals,,0
TH41_TH40_interp_3,demand_heat,sink_use_equals,,0
TH41_TH40_interp_4,demand_heat,sink_use_equals,,0
TH41_TH40_interp_5,demand_heat,sink_use_equals,,0
TH41_TH40_interp_6,demand_heat,sink_use_equals,,0
TH41_TH40_interp_7,demand_heat,sink_use_equals,,0
TH41_TH40_interp_8,demand_heat,sink_use_equals,,0
TH41_TH40_interp_9,demand_heat,sink_use_equals,,0
TH41_TH40_interp_10,demand_heat,sink_use_equals,,0
TH42_TH41_interp_1,demand_heat,sink_use_equals,,0
TH42_TH41_interp_2,demand_heat,sink_use_equals,,0
TH42_TH41_interp_3,demand_heat,sink_use_equals,,0
TH42_TH41_interp_4,demand_heat,sink_use_equals,,0
TH42_TH41_interp_5,demand_heat,sink_use_equals,,0
TH42_TH41_interp_6,demand_heat,sink_use_equals,,0
TH42_TH41_interp_7,demand_heat,sink_use_equals,,0
TH42_TH41_interp_8,demand_heat,sink_use_equals,,0
TH42_TH41_interp_9,demand_heat,sink_use_equals,,0
TH42_TH41_interp_10,demand_heat,sink_use_equals,,0
TH29_TH42_interp_1,demand_heat,sink_use_equals,,0
TH29_TH42_interp_2,demand_heat,sink_use_equals,,0
TH29_TH42_interp_3,demand_heat,sink_use_equals,,0
TH29_TH42_interp_4,demand_heat,sink_use_equals,,0
TH29_TH42_interp_5,demand_heat,sink_use_equals,,0
TH29_TH42_interp_6,demand_heat,sink_use_equals,,0
TH29_TH42_interp_7,demand_heat,sink_use_equals,,0
TH29_TH42_interp_8,demand_heat,sink_use_equals,,0
TH29_TH42_interp_9,demand_heat,sink_use_equals,,0
TH29_TH42_interp_10,demand_heat,sink_use_equals,,0
TH33_TH42_interp_1,demand_heat,sink_use_equals,,0
TH33_TH42_interp_2,demand_heat,sink_use_equals,,0
TH33_TH42_interp_3,demand_heat,sink_use_equals,,0
TH33_TH42_interp_4,demand_heat,sink_use_equals,,0
TH33_TH42_interp_5,demand_heat,sink_use_equals,,0
TH33_TH42_interp_6,demand_heat,sink_use_equals,,0
TH33_TH42_interp_7,demand_heat,sink_use_equals,,0
TH33_TH42_interp_8,demand_heat,sink_use_equals,,0
TH33_TH42_interp_9,demand_heat,sink_use_equals,,0
TH33_TH42_interp_10,demand_heat,sink_use_equals,,0
TH43_TH13_interp_1,demand_heat,sink_use_equals,,0
TH43_TH13_interp_2,demand_heat,sink_use_equals,,0
TH43_TH13_interp_3,demand_heat,sink_use_equals,,0
TH43_TH13_interp_4,demand_heat,sink_use_equals,,0
TH43_TH13_interp_5,demand_heat,sink_use_equals,,0
TH43_TH13_interp_6,demand_heat,sink_use_equals,,0
TH43_TH13_interp_7,demand_heat,sink_use_equals,,0
TH43_TH13_interp_8,demand_heat,sink_use_equals,,0
TH43_TH13_interp_9,demand_heat,sink_use_equals,,0
TH43_TH13_interp_10,demand_heat,sink_use_equals,,0
TH44_TH43_interp_1,demand_heat,sink_use_equals,,0
TH44_TH43_interp_2,demand_heat,sink_use_equals,,0
TH44_TH43_interp_3,demand_heat,sink_use_equals,,0
TH44_TH43_interp_4,demand_heat,sink_use_equals,,0
TH44_TH43_interp_5,demand_heat,sink_use_equals,,0
TH44_TH43_interp_6,demand_heat,sink_use_equals,,0
TH44_TH43_interp_7,demand_heat,sink_use_equals,,0
TH44_TH43_interp_8,demand_heat,sink_use_equals,,0
TH44_TH43_interp_9,demand_heat,sink_use_equals,,0
TH44_TH43_interp_10,demand_heat,sink_use_equals,,0
TH45_TH44_interp_1,demand_heat,sink_use_equals,,0
TH45_TH44_interp_2,demand_heat,sink_use_equals,,0
TH45_TH44_interp_3,demand_heat,sink_use_equals,,0
TH45_TH44_interp_4,demand_heat,sink_use_equals,,0
TH45_TH44_interp_5,demand_heat,sink_use_equals,,0
TH45_TH44_interp_6,demand_heat,sink_use_equals,,0
TH45_TH44_interp_7,demand_heat,sink_use_equals,,0
TH45_TH44_interp_8,demand_heat,sink_use_equals,,0
TH45_TH44_interp_9,demand_heat,sink_use_equals,,0
TH45_TH44_interp_10,demand_heat,sink_use_equals,,0
TH46_TH45_interp_1,demand_heat,sink_use_equals,,0
TH46_TH45_interp_2,demand_heat,sink_use_equals,,0
TH46_TH45_interp_3,demand_heat,sink_use_equals,,0
TH46_TH45_interp_4,demand_heat,sink_use_equals,,0
TH46_TH45_interp_5,demand_heat,sink_use_equals,,0
TH46_TH45_interp_6,demand_heat,sink_use_equals,,0
TH46_TH45_interp_7,demand_heat,sink_use_equals,,0
TH46_TH45_interp_8,demand_heat,sink_use_equals,,0
TH46_TH45_interp_9,demand_heat,sink_use_equals,,0
TH46_TH45_interp_10,demand_heat,sink_use_equals,,0
TH47_TH46_interp_1,demand_heat,sink_use_equals,,0
TH47_TH46_interp_2,demand_heat,sink_use_equals,,0
TH47_TH46_interp_3,demand_heat,sink_use_equals,,0
TH47_TH46_interp_4,demand_heat,sink_use_equals,,0
TH47_TH46_interp_5,demand_heat,sink_use_equals,,0
TH47_TH46_interp_6,demand_heat,sink_use_equals,,0
TH47_TH46_interp_7,demand_heat,sink_use_equals,,0
TH47_TH46_interp_8,demand_heat,sink_use_equals,,0
TH47_TH46_interp_9,demand_heat,sink_use_equals,,0
TH47_TH46_interp_10,demand_heat,sink_use_equals,,0
TH48_TH47_interp_1,demand_heat,sink_use_equals,,0
TH48_TH47_interp_2,demand_heat,sink_use_equals,,0
TH48_TH47_interp_3,demand_heat,sink_use_equals,,0
TH48_TH47_interp_4,demand_heat,sink_use_equals,,0
TH48_TH47_interp_5,demand_heat,sink_use_equals,,0
TH48_TH47_interp_6,demand_heat,sink_use_equals,,0
TH48_TH47_interp_7,demand_heat,sink_use_equals,,0
TH48_TH47_interp_8,demand_heat,sink_use_equals,,0
TH48_TH47_interp_9,demand_heat,sink_use_equals,,0
TH48_TH47_interp_10,demand_heat,sink_use_equals,,0
TH49_TH48_interp_1,demand_heat,sink_use_equals,,0
TH49_TH48_interp_2,demand_heat,sink_use_equals,,0
TH49_TH48_interp_3,demand_heat,sink_use_equals,,0
TH49_TH48_interp_4,demand_heat,sink_use_equals,,0
TH49_TH48_interp_5,demand_heat,sink_use_equals,,0
TH49_TH48_interp_6,demand_heat,sink_use_equals,,0
TH49_TH48_interp_7,demand_heat,sink_use_equals,,0
TH49_TH48_interp_8,demand_heat,sink_use_equals,,0
TH49_TH48_interp_9,demand_heat,sink_use_equals,,0
TH49_TH48_interp_10,demand_heat,sink_use_equals,,0
TH50_TH49_interp_1,demand_heat,sink_use_equals,,0
TH50_TH49_interp_2,demand_heat,sink_use_equals,,0
TH50_TH49_interp_3,demand_heat,sink_use_equals,,0
TH50_TH49_interp_4,demand_heat,sink_use_equals,,0
TH50_TH49_interp_5,demand_heat,sink_use_equals,,0
TH50_TH49_interp_6,demand_heat,sink_use_equals,,0
TH50_TH49_interp_7,demand_heat,sink_use_equals,,0
TH50_TH49_interp_8,demand_heat,sink_use_equals,,0
TH50_TH49_interp_9,demand_heat,sink_use_equals,,0
TH50_TH49_interp_10,demand_heat,sink_use_equals,,0
TH51_TH50_interp_1,demand_heat,sink_use_equals,,0
TH51_TH50_interp_2,demand_heat,sink_use_equals,,0
TH51_TH50_interp_3,demand_heat,sink_use_equals,,0
TH51_TH50_interp_4,demand_heat,sink_use_equals,,0
TH51_TH50_interp_5,demand_heat,sink_use_equals,,0
TH51_TH50_interp_6,demand_heat,sink_use_equals,,0
TH51_TH50_interp_7,demand_heat,sink_use_equals,,0
TH51_TH50_interp_8,demand_heat,sink_use_equals,,0
TH51_TH50_interp_9,demand_heat,sink_use_equals,,0
TH51_TH50_interp_10,demand_heat,sink_use_equals,,0
TH52_TH51_interp_1,demand_heat,sink_use_equals,,0
TH52_TH51_interp_2,demand_heat,sink_use_equals,,0
TH52_TH51_interp_3,demand_heat,sink_use_equals,,0
TH52_TH51_interp_4,demand_heat,sink_use_equals,,0
TH52_TH51_interp_5,demand_heat,sink_use_equals,,0
TH52_TH51_interp_6,demand_heat,sink_use_equals,,0
TH52_TH51_interp_7,demand_heat,sink_use_equals,,0
TH52_TH51_interp_8,demand_heat,sink_use_equals,,0
TH52_TH51_interp_9,demand_heat,sink_use_equals,,0
TH52_TH51_interp_10,demand_heat,sink_use_equals,,0
TH53_TH52_interp_1,demand_heat,sink_use_equals,,0
TH53_TH52_interp_2,demand_heat,sink_use_equals,,0
TH53_TH52_interp_3,demand_heat,sink_use_equals,,0
TH53_TH52_interp_4,demand_heat,sink_use_equals,,0
TH53_TH52_interp_5,demand_heat,sink_use_equals,,0
TH53_TH52_interp_6,demand_heat,sink_use_equals,,0
TH53_TH52_interp_7,demand_heat,sink_use_equals,,0
TH53_TH52_interp_8,demand_heat,sink_use_equals,,0
TH53_TH52_interp_9,demand_heat,sink_use_equals,,0
TH53_TH52_interp_10,demand_heat,sink_use_equals,,0
TH54_TH53_interp_1,demand_heat,sink_use_equals,,0
TH54_TH53_interp_2,demand_heat,sink_use_equals,,0
TH54_TH53_interp_3,demand_heat,sink_use_equals,,0
TH54_TH53_interp_4,demand_heat,sink_use_equals,,0
TH54_TH53_interp_5,demand_heat,sink_use_equals,,0
TH54_TH53_interp_6,demand_heat,sink_use_equals,,0
TH54_TH53_interp_7,demand_heat,sink_use_equals,,0
TH54_TH53_interp_8,demand_heat,sink_use_equals,,0
TH54_TH53_interp_9,demand_heat,sink_use_equals,,0
TH54_TH53_interp_10,demand_heat,sink_use_equals,,0
TH55_TH54_interp_1,demand_heat,sink_use_equals,,0
TH55_TH54_interp_2,demand_heat,sink_use_equals,,0
TH55_TH54_interp_3,demand_heat,sink_use_equals,,0
TH55_TH54_interp_4,demand_heat,sink_use_equals,,0
TH55_TH54_interp_5,demand_heat,sink_use_equals,,0
TH55_TH54_interp_6,demand_heat,sink_use_equals,,0
TH55_TH54_interp_7,demand_heat,sink_use_equals,,0
TH55_TH54_interp_8,demand_heat,sink_use_equals,,0
TH55_TH54_interp_9,demand_heat,sink_use_equals,,0
TH55_TH54_interp_10,demand_heat,sink_use_equals,,0
TH56_TH55_interp_1,demand_heat,sink_use_equals,,0
TH56_TH55_interp_2,demand_heat,sink_use_equals,,0
TH56_TH55_interp_3,demand_heat,sink_use_equals,,0
TH56_TH55_interp_4,demand_heat,sink_use_equals,,0
TH56_TH55_interp_5,demand_heat,sink_use_equals,,0
TH56_TH55_interp_6,demand_heat,sink_use_equals,,0
TH56_TH55_interp_7,demand_heat,sink_use_equals,,0
TH56_TH55_interp_8,demand_heat,sink_use_equals,,0
TH56_TH55_interp_9,demand_heat,sink_use_equals,,0
TH56_TH55_interp_10,demand_heat,sink_use_equals,,0
TH57_TH56_interp_1,demand_heat,sink_use_equals,,0
TH57_TH56_interp_2,demand_heat,sink_use_equals,,0
TH57_TH56_interp_3,demand_heat,sink_use_equals,,0
TH57_TH56_interp_4,demand_heat,sink_use_equals,,0
TH57_TH56_interp_5,demand_heat,sink_use_equals,,0
TH57_TH56_interp_6,demand_heat,sink_use_equals,,0
TH57_TH56_interp_7,demand_heat,sink_use_equals,,0
TH57_TH56_interp_8,demand_heat,sink_use_equals,,0
TH57_TH56_interp_9,demand_heat,sink_use_equals,,0
TH57_TH56_interp_10,demand_heat,sink_use_equals,,0
TH39_TH57_interp_1,demand_heat,sink_use_equals,,0
TH39_TH57_interp_2,demand_heat,sink_use_equals,,0
TH39_TH57_interp_3,demand_heat,sink_use_equals,,0
TH39_TH57_interp_4,demand_heat,sink_use_equals,,0
TH39_TH57_interp_5,demand_heat,sink_use_equals,,0
TH39_TH57_interp_6,demand_heat,sink_use_equals,,0
TH39_TH57_interp_7,demand_heat,sink_use_equals,,0
TH39_TH57_interp_8,demand_heat,sink_use_equals,,0
TH39_TH57_interp_9,demand_heat,sink_use_equals,,0
TH39_TH57_interp_10,demand_heat,sink_use_equals,,0
TH58_TH49_interp_1,demand_heat,sink_use_equals,,0
TH58_TH49_interp_2,demand_heat,sink_use_equals,,0
TH58_TH49_interp_3,demand_heat,sink_use_equals,,0
TH58_TH49_interp_4,demand_heat,sink_use_equals,,0
TH58_TH49_interp_5,demand_heat,sink_use_equals,,0
TH58_TH49_interp_6,demand_heat,sink_use_equals,,0
TH58_TH49_interp_7,demand_heat,sink_use_equals,,0
TH58_TH49_interp_8,demand_heat,sink_use_equals,,0
TH58_TH49_interp_9,demand_heat,sink_use_equals,,0
TH58_TH49_interp_10,demand_heat,sink_use_equals,,0
TH59_TH58_interp_1,demand_heat,sink_use_equals,,0
TH59_TH58_interp_2,demand_heat,sink_use_equals,,0
TH59_TH58_interp_3,demand_heat,sink_use_equals,,0
TH59_TH58_interp_4,demand_heat,sink_use_equals,,0
TH59_TH58_interp_5,demand_heat,sink_use_equals,,0
TH59_TH58_interp_6,demand_heat,sink_use_equals,,0
TH59_TH58_interp_7,demand_heat,sink_use_equals,,0
TH59_TH58_interp_8,demand_heat,sink_use_equals,,0
TH59_TH58_interp_9,demand_heat,sink_use_equals,,0
TH59_TH58_interp_10,demand_heat,sink_use_equals,,0
TH60_TH59_interp_1,demand_heat,sink_use_equals,,0
TH60_TH59_interp_2,demand_heat,sink_use_equals,,0
TH60_TH59_interp_3,demand_heat,sink_use_equals,,0
TH60_TH59_interp_4,demand_heat,sink_use_equals,,0
TH60_TH59_interp_5,demand_heat,sink_use_equals,,0
TH60_TH59_interp_6,demand_heat,sink_use_equals,,0
TH60_TH59_interp_7,demand_heat,sink_use_equals,,0
TH60_TH59_interp_8,demand_heat,sink_use_equals,,0
TH60_TH59_interp_9,demand_heat,sink_use_equals,,0
TH60_TH59_interp_10,demand_heat,sink_use_equals,,0
TH61_TH60_interp_1,demand_heat,sink_use_equals,,0
TH61_TH60_interp_2,demand_heat,sink_use_equals,,0
TH61_TH60_interp_3,demand_heat,sink_use_equals,,0
TH61_TH60_interp_4,demand_heat,sink_use_equals,,0
TH61_TH60_interp_5,demand_heat,sink_use_equals,,0
TH61_TH60_interp_6,demand_heat,sink_use_equals,,0
TH61_TH60_interp_7,demand_heat,sink_use_equals,,0
TH61_TH60_interp_8,demand_heat,sink_use_equals,,0
TH61_TH60_interp_9,demand_heat,sink_use_equals,,0
TH61_TH60_interp_10,demand_heat,sink_use_equals,,0
TH62_TH61_interp_1,demand_heat,sink_use_equals,,0
TH62_TH61_interp_2,demand_heat,sink_use_equals,,0
TH62_TH61_interp_3,demand_heat,sink_use_equals,,0
TH62_TH61_interp_4,demand_heat,sink_use_equals,,0
TH62_TH61_interp_5,demand_heat,sink_use_equals,,0
TH62_TH61_interp_6,demand_heat,sink_use_equals,,0
TH62_TH61_interp_7,demand_heat,sink_use_equals,,0
TH62_TH61_interp_8,demand_heat,sink_use_equals,,0
TH62_TH61_interp_9,demand_heat,sink_use_equals,,0
TH62_TH61_interp_10,demand_heat,sink_use_equals,,0
TH63_TH62_interp_1,demand_heat,sink_use_equals,,0
TH63_TH62_interp_2,demand_heat,sink_use_equals,,0
TH63_TH62_interp_3,demand_heat,sink_use_equals,,0
TH63_TH62_interp_4,demand_heat,sink_use_equals,,0
TH63_TH62_interp_5,demand_heat,sink_use_equals,,0
TH63_TH62_interp_6,demand_heat,sink_use_equals,,0
TH63_TH62_interp_7,demand_heat,sink_use_equals,,0
TH63_TH62_interp_8,demand_heat,sink_use_equals,,0
TH63_TH62_interp_9,demand_heat,sink_use_equals,,0
TH63_TH62_interp_10,demand_heat,sink_use_equals,,0
TH64_TH63_interp_1,demand_heat,sink_use_equals,,0
TH64_TH63_interp_2,demand_heat,sink_use_equals,,0
TH64_TH63_interp_3,demand_heat,sink_use_equals,,0
TH64_TH63_interp_4,demand_heat,sink_use_equals,,0
TH64_TH63_interp_5,demand_heat,sink_use_equals,,0
TH64_TH63_interp_6,demand_heat,sink_use_equals,,0
TH64_TH63_interp_7,demand_heat,sink_use_equals,,0
TH64_TH63_interp_8,demand_heat,sink_use_equals,,0
TH64_TH63_interp_9,demand_heat,sink_use_equals,,0
TH64_TH63_interp_10,demand_heat,sink_use_equals,,0
TH65_TH64_interp_1,demand_heat,sink_use_equals,,0
TH65_TH64_interp_2,demand_heat,sink_use_equals,,0
TH65_TH64_interp_3,demand_heat,sink_use_equals,,0
TH65_TH64_interp_4,demand_heat,sink_use_equals,,0
TH65_TH64_interp_5,demand_heat,sink_use_equals,,0
TH65_TH64_interp_6,demand_heat,sink_use_equals,,0
TH65_TH64_interp_7,demand_heat,sink_use_equals,,0
TH65_TH64_interp_8,demand_heat,sink_use_equals,,0
TH65_TH64_interp_9,demand_heat,sink_use_equals,,0
TH65_TH64_interp_10,demand_heat,sink_use_equals,,0
TH66_TH65_interp_1,demand_heat,sink_use_equals,,0
TH66_TH65_interp_2,demand_heat,sink_use_equals,,0
TH66_TH65_interp_3,demand_heat,sink_use_equals,,0
TH66_TH65_interp_4,demand_heat,sink_use_equals,,0
TH66_TH65_interp_5,demand_heat,sink_use_equals,,0
TH66_TH65_interp_6,demand_heat,sink_use_equals,,0
TH66_TH65_interp_7,demand_heat,sink_use_equals,,0
TH66_TH65_interp_8,demand_heat,sink_use_equals,,0
TH66_TH65_interp_9,demand_heat,sink_use_equals,,0
TH66_TH65_interp_10,demand_heat,sink_use_equals,,0
TH67_TH66_interp_1,demand_heat,sink_use_equals,,0
TH67_TH66_interp_2,demand_heat,sink_use_equals,,0
TH67_TH66_interp_3,demand_heat,sink_use_equals,,0
TH67_TH66_interp_4,demand_heat,sink_use_equals,,0
TH67_TH66_interp_5,demand_heat,sink_use_equals,,0
TH67_TH66_interp_6,demand_heat,sink_use_equals,,0
TH67_TH66_interp_7,demand_heat,sink_use_equals,,0
TH67_TH66_interp_8,demand_heat,sink_use_equals,,0
TH67_TH66_interp_9,demand_heat,sink_use_equals,,0
TH67_TH66_interp_10,demand_heat,sink_use_equals,,0
TH68_TH67_interp_1,demand_heat,sink_use_equals,,0
TH68_TH67_interp_2,demand_heat,sink_use_equals,,0
TH68_TH67_interp_3,demand_heat,sink_use_equals,,0
TH68_TH67_interp_4,demand_heat,sink_use_equals,,0
