techs,cost_flow_cap_per_distance
transmission350_to_transmission2781_heat,100
transmission350_to_transmission2781_electricity,100
transmission2781_to_transmission764_heat,100
transmission2781_to_transmission764_electricity,100
transmission1837_to_transmission350_heat,100
transmission1837_to_transmission350_electricity,100
transmission2074_to_transmission637_heat,100
transmission2074_to_transmission637_electricity,100
transmission444_to_transmission2486_heat,100
transmission444_to_transmission2486_electricity,100
transmission2486_to_transmission2074_heat,100
transmission2486_to_transmission2074_electricity,100
transmission1606_to_transmission1678_heat,100
transmission1606_to_transmission1678_electricity,100
transmission764_to_transmission1411_heat,100
transmission764_to_transmission1411_electricity,100
transmission1411_to_transmission459_heat,100
transmission1411_to_transmission459_electricity,100
transmission459_to_transmission286_heat,100
transmission459_to_transmission286_electricity,100
transmission286_to_transmission1241_heat,100
transmission286_to_transmission1241_electricity,100
transmission1241_to_transmission1044_heat,100
transmission1241_to_transmission1044_electricity,100
transmission1044_to_transmission1286_heat,100
transmission1044_to_transmission1286_electricity,100
transmission704_to_transmission346_heat,100
transmission704_to_transmission346_electricity,100
transmission346_to_transmission2468_heat,100
transmission346_to_transmission2468_electricity,100
transmission2468_to_transmission2927_heat,100
transmission2468_to_transmission2927_electricity,100
transmission2927_to_transmission1843_heat,100
transmission2927_to_transmission1843_electricity,100
transmission2811_to_transmission419_heat,100
transmission2811_to_transmission419_electricity,100
transmission459_to_transmission76_heat,100
transmission459_to_transmission76_electricity,100
transmission76_to_transmission1844_heat,100
transmission76_to_transmission1844_electricity,100
transmission76_to_transmission2705_heat,100
transmission76_to_transmission2705_electricity,100
transmission2705_to_transmission1037_heat,100
transmission2705_to_transmission1037_electricity,100
transmission1294_to_transmission2109_heat,100
transmission1294_to_transmission2109_electricity,100
transmission2109_to_transmission2174_heat,100
transmission2109_to_transmission2174_electricity,100
transmission2174_to_transmission901_heat,100
transmission2174_to_transmission901_electricity,100
transmission901_to_transmission1001_heat,100
transmission901_to_transmission1001_electricity,100
transmission1001_to_transmission77_heat,100
transmission1001_to_transmission77_electricity,100
transmission77_to_transmission141_heat,100
transmission77_to_transmission141_electricity,100
transmission141_to_transmission306_heat,100
transmission141_to_transmission306_electricity,100
transmission306_to_transmission1472_heat,100
transmission306_to_transmission1472_electricity,100
transmission1472_to_transmission2707_heat,100
transmission1472_to_transmission2707_electricity,100
transmission2707_to_transmission1574_heat,100
transmission2707_to_transmission1574_electricity,100
transmission1574_to_transmission1352_heat,100
transmission1574_to_transmission1352_electricity,100
transmission1352_to_transmission1804_heat,100
transmission1352_to_transmission1804_electricity,100
transmission1804_to_transmission578_heat,100
transmission1804_to_transmission578_electricity,100
transmission578_to_transmission1888_heat,100
transmission578_to_transmission1888_electricity,100
transmission1931_to_transmission2394_heat,100
transmission1931_to_transmission2394_electricity,100
transmission2394_to_transmission1196_heat,100
transmission2394_to_transmission1196_electricity,100
transmission1196_to_transmission412_heat,100
transmission1196_to_transmission412_electricity,100
transmission2717_to_transmission645_heat,100
transmission2717_to_transmission645_electricity,100
transmission852_to_transmission1682_heat,100
transmission852_to_transmission1682_electricity,100
transmission2295_to_transmission2717_heat,100
transmission2295_to_transmission2717_electricity,100
transmission2717_to_transmission852_heat,100
transmission2717_to_transmission852_electricity,100
transmission852_to_transmission1397_heat,100
transmission852_to_transmission1397_electricity,100
transmission1838_to_transmission1466_heat,100
transmission1838_to_transmission1466_electricity,100
transmission1466_to_transmission1423_heat,100
transmission1466_to_transmission1423_electricity,100
transmission2790_to_transmission1671_heat,100
transmission2790_to_transmission1671_electricity,100
transmission1671_to_transmission1813_heat,100
transmission1671_to_transmission1813_electricity,100
transmission1667_to_transmission2102_heat,100
transmission1667_to_transmission2102_electricity,100
transmission1667_to_transmission486_heat,100
transmission1667_to_transmission486_electricity,100
transmission486_to_transmission346_heat,100
transmission486_to_transmission346_electricity,100
transmission486_to_transmission1796_heat,100
transmission486_to_transmission1796_electricity,100
transmission1824_to_transmission1380_heat,100
transmission1824_to_transmission1380_electricity,100
transmission1380_to_transmission2457_heat,100
transmission1380_to_transmission2457_electricity,100
transmission2457_to_transmission2909_heat,100
transmission2457_to_transmission2909_electricity,100
transmission2909_to_transmission111_heat,100
transmission2909_to_transmission111_electricity,100
transmission1635_to_transmission627_heat,100
transmission1635_to_transmission627_electricity,100
transmission627_to_transmission1336_heat,100
transmission627_to_transmission1336_electricity,100
transmission1336_to_transmission2419_heat,100
transmission1336_to_transmission2419_electricity,100
transmission2419_to_transmission1295_heat,100
transmission2419_to_transmission1295_electricity,100
transmission1295_to_transmission745_heat,100
transmission1295_to_transmission745_electricity,100
transmission745_to_transmission1635_heat,100
transmission745_to_transmission1635_electricity,100
transmission2429_to_transmission584_heat,100
transmission2429_to_transmission584_electricity,100
transmission584_to_transmission488_heat,100
transmission584_to_transmission488_electricity,100
transmission488_to_transmission2704_heat,100
transmission488_to_transmission2704_electricity,100
transmission56_to_transmission2468_heat,100
transmission56_to_transmission2468_electricity,100
transmission1796_to_transmission56_heat,100
transmission1796_to_transmission56_electricity,100
transmission56_to_transmission78_heat,100
transmission56_to_transmission78_electricity,100
transmission78_to_transmission1492_heat,100
transmission78_to_transmission1492_electricity,100
transmission1492_to_transmission752_heat,100
transmission1492_to_transmission752_electricity,100
transmission2793_to_transmission550_heat,100
transmission2793_to_transmission550_electricity,100
transmission550_to_transmission623_heat,100
transmission550_to_transmission623_electricity,100
transmission623_to_transmission1773_heat,100
transmission623_to_transmission1773_electricity,100
transmission550_to_transmission2389_heat,100
transmission550_to_transmission2389_electricity,100
transmission1790_to_transmission1907_heat,100
transmission1790_to_transmission1907_electricity,100
transmission1907_to_transmission230_heat,100
transmission1907_to_transmission230_electricity,100
transmission230_to_transmission403_heat,100
transmission230_to_transmission403_electricity,100
transmission230_to_transmission134_heat,100
transmission230_to_transmission134_electricity,100
transmission134_to_transmission1218_heat,100
transmission134_to_transmission1218_electricity,100
transmission1218_to_transmission562_heat,100
transmission1218_to_transmission562_electricity,100
transmission1218_to_transmission1572_heat,100
transmission1218_to_transmission1572_electricity,100
transmission1572_to_transmission404_heat,100
transmission1572_to_transmission404_electricity,100
transmission1572_to_transmission1042_heat,100
transmission1572_to_transmission1042_electricity,100
transmission1042_to_transmission108_heat,100
transmission1042_to_transmission108_electricity,100
transmission134_to_transmission1746_heat,100
transmission134_to_transmission1746_electricity,100
transmission1746_to_transmission1042_heat,100
transmission1746_to_transmission1042_electricity,100
transmission2666_to_transmission128_heat,100
transmission2666_to_transmission128_electricity,100
transmission128_to_transmission999_heat,100
transmission128_to_transmission999_electricity,100
transmission999_to_transmission2133_heat,100
transmission999_to_transmission2133_electricity,100
transmission2133_to_transmission1252_heat,100
transmission2133_to_transmission1252_electricity,100
transmission2184_to_transmission2448_heat,100
transmission2184_to_transmission2448_electricity,100
transmission2448_to_transmission2638_heat,100
transmission2448_to_transmission2638_electricity,100
transmission2638_to_transmission1073_heat,100
transmission2638_to_transmission1073_electricity,100
transmission1073_to_transmission285_heat,100
transmission1073_to_transmission285_electricity,100
transmission285_to_transmission2392_heat,100
transmission285_to_transmission2392_electricity,100
transmission2392_to_transmission695_heat,100
transmission2392_to_transmission695_electricity,100
transmission695_to_transmission329_heat,100
transmission695_to_transmission329_electricity,100
transmission329_to_transmission2666_heat,100
transmission329_to_transmission2666_electricity,100
transmission2146_to_transmission843_heat,100
transmission2146_to_transmission843_electricity,100
transmission843_to_transmission1438_heat,100
transmission843_to_transmission1438_electricity,100
transmission64_to_transmission1277_heat,100
transmission64_to_transmission1277_electricity,100
transmission728_to_transmission64_heat,100
transmission728_to_transmission64_electricity,100
transmission64_to_transmission843_heat,100
transmission64_to_transmission843_electricity,100
transmission211_to_transmission728_heat,100
transmission211_to_transmission728_electricity,100
transmission728_to_transmission2539_heat,100
transmission728_to_transmission2539_electricity,100
transmission2539_to_transmission1438_heat,100
transmission2539_to_transmission1438_electricity,100
transmission1438_to_transmission1409_heat,100
transmission1438_to_transmission1409_electricity,100
transmission1409_to_transmission831_heat,100
transmission1409_to_transmission831_electricity,100
transmission831_to_transmission810_heat,100
transmission831_to_transmission810_electricity,100
transmission2152_to_transmission2282_heat,100
transmission2152_to_transmission2282_electricity,100
transmission2282_to_transmission299_heat,100
transmission2282_to_transmission299_electricity,100
transmission1357_to_transmission2282_heat,100
transmission1357_to_transmission2282_electricity,100
transmission1411_to_transmission515_heat,100
transmission1411_to_transmission515_electricity,100
transmission515_to_transmission1357_heat,100
transmission515_to_transmission1357_electricity,100
transmission1357_to_transmission1609_heat,100
transmission1357_to_transmission1609_electricity,100
transmission1609_to_transmission1471_heat,100
transmission1609_to_transmission1471_electricity,100
transmission1471_to_transmission817_heat,100
transmission1471_to_transmission817_electricity,100
transmission817_to_transmission310_heat,100
transmission817_to_transmission310_electricity,100
transmission310_to_transmission1899_heat,100
transmission310_to_transmission1899_electricity,100
transmission1899_to_transmission1823_heat,100
transmission1899_to_transmission1823_electricity,100
transmission1314_to_transmission1115_heat,100
transmission1314_to_transmission1115_electricity,100
transmission2636_to_transmission2553_heat,100
transmission2636_to_transmission2553_electricity,100
transmission2553_to_transmission1314_heat,100
transmission2553_to_transmission1314_electricity,100
transmission1293_to_transmission12_heat,100
transmission1293_to_transmission12_electricity,100
transmission12_to_transmission181_heat,100
transmission12_to_transmission181_electricity,100
transmission181_to_transmission1209_heat,100
transmission181_to_transmission1209_electricity,100
transmission1209_to_transmission344_heat,100
transmission1209_to_transmission344_electricity,100
transmission344_to_transmission919_heat,100
transmission344_to_transmission919_electricity,100
transmission1555_to_transmission620_heat,100
transmission1555_to_transmission620_electricity,100
transmission620_to_transmission1924_heat,100
transmission620_to_transmission1924_electricity,100
transmission1924_to_transmission453_heat,100
transmission1924_to_transmission453_electricity,100
transmission453_to_transmission797_heat,100
transmission453_to_transmission797_electricity,100
transmission797_to_transmission479_heat,100
transmission797_to_transmission479_electricity,100
transmission84_to_transmission1494_heat,100
transmission84_to_transmission1494_electricity,100
transmission1148_to_transmission1074_heat,100
transmission1148_to_transmission1074_electricity,100
transmission1074_to_transmission2465_heat,100
transmission1074_to_transmission2465_electricity,100
transmission2465_to_transmission1603_heat,100
transmission2465_to_transmission1603_electricity,100
transmission2749_to_transmission1377_heat,100
transmission2749_to_transmission1377_electricity,100
transmission2463_to_transmission1054_heat,100
transmission2463_to_transmission1054_electricity,100
transmission1054_to_transmission1897_heat,100
transmission1054_to_transmission1897_electricity,100
transmission526_to_transmission1335_heat,100
transmission526_to_transmission1335_electricity,100
transmission2023_to_transmission2618_heat,100
transmission2023_to_transmission2618_electricity,100
transmission2618_to_transmission1567_heat,100
transmission2618_to_transmission1567_electricity,100
transmission2486_to_transmission582_heat,100
transmission2486_to_transmission582_electricity,100
transmission1044_to_transmission2743_heat,100
transmission1044_to_transmission2743_electricity,100
transmission2743_to_transmission608_heat,100
transmission2743_to_transmission608_electricity,100
transmission567_to_transmission2743_heat,100
transmission567_to_transmission2743_electricity,100
transmission286_to_transmission567_heat,100
transmission286_to_transmission567_electricity,100
transmission567_to_transmission1216_heat,100
transmission567_to_transmission1216_electricity,100
transmission2057_to_transmission1652_heat,100
transmission2057_to_transmission1652_electricity,100
transmission1652_to_transmission893_heat,100
transmission1652_to_transmission893_electricity,100
transmission1636_to_transmission1914_heat,100
transmission1636_to_transmission1914_electricity,100
transmission1914_to_transmission586_heat,100
transmission1914_to_transmission586_electricity,100
transmission586_to_transmission209_heat,100
transmission586_to_transmission209_electricity,100
transmission209_to_transmission652_heat,100
transmission209_to_transmission652_electricity,100
transmission652_to_transmission1661_heat,100
transmission652_to_transmission1661_electricity,100
transmission2040_to_transmission516_heat,100
transmission2040_to_transmission516_electricity,100
transmission349_to_transmission2040_heat,100
transmission349_to_transmission2040_electricity,100
transmission2040_to_transmission213_heat,100
transmission2040_to_transmission213_electricity,100
transmission1531_to_transmission349_heat,100
transmission1531_to_transmission349_electricity,100
transmission349_to_transmission1522_heat,100
transmission349_to_transmission1522_electricity,100
transmission1286_to_transmission957_heat,100
transmission1286_to_transmission957_electricity,100
transmission957_to_transmission941_heat,100
transmission957_to_transmission941_electricity,100
transmission1996_to_transmission957_heat,100
transmission1996_to_transmission957_electricity,100
transmission1699_to_transmission1965_heat,100
transmission1699_to_transmission1965_electricity,100
transmission2556_to_transmission1037_heat,100
transmission2556_to_transmission1037_electricity,100
transmission1037_to_transmission1241_heat,100
transmission1037_to_transmission1241_electricity,100
transmission2408_to_transmission819_heat,100
transmission2408_to_transmission819_electricity,100
transmission819_to_transmission1315_heat,100
transmission819_to_transmission1315_electricity,100
transmission1315_to_transmission90_heat,100
transmission1315_to_transmission90_electricity,100
transmission1847_to_transmission1162_heat,100
transmission1847_to_transmission1162_electricity,100
transmission733_to_transmission1721_heat,100
transmission733_to_transmission1721_electricity,100
transmission1556_to_transmission563_heat,100
transmission1556_to_transmission563_electricity,100
transmission2641_to_transmission2456_heat,100
transmission2641_to_transmission2456_electricity,100
transmission1707_to_transmission1724_heat,100
transmission1707_to_transmission1724_electricity,100
transmission1724_to_transmission2054_heat,100
transmission1724_to_transmission2054_electricity,100
transmission2054_to_transmission925_heat,100
transmission2054_to_transmission925_electricity,100
transmission925_to_transmission476_heat,100
transmission925_to_transmission476_electricity,100
transmission476_to_transmission2641_heat,100
transmission476_to_transmission2641_electricity,100
transmission2641_to_transmission259_heat,100
transmission2641_to_transmission259_electricity,100
transmission259_to_transmission1771_heat,100
transmission259_to_transmission1771_electricity,100
transmission1771_to_transmission2097_heat,100
transmission1771_to_transmission2097_electricity,100
transmission2097_to_transmission563_heat,100
transmission2097_to_transmission563_electricity,100
transmission563_to_transmission2637_heat,100
transmission563_to_transmission2637_electricity,100
transmission2637_to_transmission1511_heat,100
transmission2637_to_transmission1511_electricity,100
transmission1511_to_transmission1707_heat,100
transmission1511_to_transmission1707_electricity,100
transmission2801_to_transmission848_heat,100
transmission2801_to_transmission848_electricity,100
transmission848_to_transmission1499_heat,100
transmission848_to_transmission1499_electricity,100
transmission1499_to_transmission2140_heat,100
transmission1499_to_transmission2140_electricity,100
transmission2140_to_transmission131_heat,100
transmission2140_to_transmission131_electricity,100
transmission131_to_transmission1925_heat,100
transmission131_to_transmission1925_electricity,100
transmission1925_to_transmission1556_heat,100
transmission1925_to_transmission1556_electricity,100
transmission1556_to_transmission1310_heat,100
transmission1556_to_transmission1310_electricity,100
transmission1310_to_transmission2352_heat,100
transmission1310_to_transmission2352_electricity,100
transmission2352_to_transmission1036_heat,100
transmission2352_to_transmission1036_electricity,100
transmission1253_to_transmission2140_heat,100
transmission1253_to_transmission2140_electricity,100
transmission1144_to_transmission1353_heat,100
transmission1144_to_transmission1353_electricity,100
transmission1353_to_transmission1249_heat,100
transmission1353_to_transmission1249_electricity,100
transmission345_to_transmission2480_heat,100
transmission345_to_transmission2480_electricity,100
transmission2480_to_transmission139_heat,100
transmission2480_to_transmission139_electricity,100
transmission139_to_transmission1144_heat,100
transmission139_to_transmission1144_electricity,100
transmission1144_to_transmission2735_heat,100
transmission1144_to_transmission2735_electricity,100
transmission2735_to_transmission1953_heat,100
transmission2735_to_transmission1953_electricity,100
transmission1953_to_transmission2315_heat,100
transmission1953_to_transmission2315_electricity,100
transmission2315_to_transmission345_heat,100
transmission2315_to_transmission345_electricity,100
transmission236_to_transmission2417_heat,100
transmission236_to_transmission2417_electricity,100
transmission2417_to_transmission2606_heat,100
transmission2417_to_transmission2606_electricity,100
transmission2606_to_transmission2234_heat,100
transmission2606_to_transmission2234_electricity,100
transmission2606_to_transmission2093_heat,100
transmission2606_to_transmission2093_electricity,100
transmission252_to_transmission2508_heat,100
transmission252_to_transmission2508_electricity,100
transmission2508_to_transmission1875_heat,100
transmission2508_to_transmission1875_electricity,100
transmission601_to_transmission2702_heat,100
transmission601_to_transmission2702_electricity,100
transmission2702_to_transmission1986_heat,100
transmission2702_to_transmission1986_electricity,100
transmission1986_to_transmission2791_heat,100
transmission1986_to_transmission2791_electricity,100
transmission2791_to_transmission845_heat,100
transmission2791_to_transmission845_electricity,100
transmission845_to_transmission2053_heat,100
transmission845_to_transmission2053_electricity,100
transmission2053_to_transmission172_heat,100
transmission2053_to_transmission172_electricity,100
transmission172_to_transmission1875_heat,100
transmission172_to_transmission1875_electricity,100
transmission1875_to_transmission1916_heat,100
transmission1875_to_transmission1916_electricity,100
transmission1916_to_transmission958_heat,100
transmission1916_to_transmission958_electricity,100
transmission958_to_transmission660_heat,100
transmission958_to_transmission660_electricity,100
transmission660_to_transmission601_heat,100
transmission660_to_transmission601_electricity,100
transmission2072_to_transmission375_heat,100
transmission2072_to_transmission375_electricity,100
transmission2353_to_transmission499_heat,100
transmission2353_to_transmission499_electricity,100
transmission2756_to_transmission1074_heat,100
transmission2756_to_transmission1074_electricity,100
transmission1286_to_transmission188_heat,100
transmission1286_to_transmission188_electricity,100
transmission188_to_transmission888_heat,100
transmission188_to_transmission888_electricity,100
transmission888_to_transmission1606_heat,100
transmission888_to_transmission1606_electricity,100
transmission1207_to_transmission1316_heat,100
transmission1207_to_transmission1316_electricity,100
transmission1316_to_transmission1868_heat,100
transmission1316_to_transmission1868_electricity,100
transmission1270_to_transmission1557_heat,100
transmission1270_to_transmission1557_electricity,100
transmission1557_to_transmission2578_heat,100
transmission1557_to_transmission2578_electricity,100
transmission1557_to_transmission1874_heat,100
transmission1557_to_transmission1874_electricity,100
transmission2806_to_transmission1874_heat,100
transmission2806_to_transmission1874_electricity,100
transmission1874_to_transmission246_heat,100
transmission1874_to_transmission246_electricity,100
transmission246_to_transmission2795_heat,100
transmission246_to_transmission2795_electricity,100
transmission1902_to_transmission2578_heat,100
transmission1902_to_transmission2578_electricity,100
transmission2578_to_transmission246_heat,100
transmission2578_to_transmission246_electricity,100
transmission2844_to_transmission334_heat,100
transmission2844_to_transmission334_electricity,100
transmission334_to_transmission1932_heat,100
transmission334_to_transmission1932_electricity,100
transmission1932_to_transmission2927_heat,100
transmission1932_to_transmission2927_electricity,100
transmission2722_to_transmission609_heat,100
transmission2722_to_transmission609_electricity,100
transmission609_to_transmission2899_heat,100
transmission609_to_transmission2899_electricity,100
transmission2899_to_transmission543_heat,100
transmission2899_to_transmission543_electricity,100
transmission543_to_transmission404_heat,100
transmission543_to_transmission404_electricity,100
transmission404_to_transmission2343_heat,100
transmission404_to_transmission2343_electricity,100
transmission1351_to_transmission691_heat,100
transmission1351_to_transmission691_electricity,100
transmission691_to_transmission81_heat,100
transmission691_to_transmission81_electricity,100
transmission81_to_transmission2500_heat,100
transmission81_to_transmission2500_electricity,100
transmission2500_to_transmission689_heat,100
transmission2500_to_transmission689_electricity,100
transmission689_to_transmission2151_heat,100
transmission689_to_transmission2151_electricity,100
transmission691_to_transmission689_heat,100
transmission691_to_transmission689_electricity,100
transmission609_to_transmission247_heat,100
transmission609_to_transmission247_electricity,100
transmission623_to_transmission1989_heat,100
transmission623_to_transmission1989_electricity,100
transmission1989_to_transmission1032_heat,100
transmission1989_to_transmission1032_electricity,100
transmission1032_to_transmission2222_heat,100
transmission1032_to_transmission2222_electricity,100
transmission2599_to_transmission662_heat,100
transmission2599_to_transmission662_electricity,100
transmission662_to_transmission1099_heat,100
transmission662_to_transmission1099_electricity,100
transmission1099_to_transmission2645_heat,100
transmission1099_to_transmission2645_electricity,100
substation_multatulibuurt_to_transmission2614_heat,100
MV_LV_transformer1_to_transmission2921_electricity,100
MV_LV_transformer2_to_transmission2216_electricity,100
MV_LV_transformer3_to_transmission190_electricity,100
MV_LV_transformer4_to_transmission2431_electricity,100
MV_LV_transformer5_to_transmission2215_electricity,100
MV_LV_transformer6_to_transmission2442_electricity,100
MV_LV_transformer7_to_transmission247_electricity,100
D0503100000000190_to_transmission1775_heat,100
D0503100000000190_to_transmission1775_electricity,100
D0503100000000191_to_transmission2612_heat,100
D0503100000000191_to_transmission2612_electricity,100
D0503100000000193_to_transmission2112_heat,100
D0503100000000193_to_transmission2112_electricity,100
D0503100000001933_to_transmission2494_heat,100
D0503100000001933_to_transmission2494_electricity,100
D0503100000001936_to_transmission221_heat,100
D0503100000001936_to_transmission221_electricity,100
D0503100000001937_to_transmission1541_heat,100
D0503100000001937_to_transmission1541_electricity,100
D0503100000001938_to_transmission1784_heat,100
D0503100000001938_to_transmission1784_electricity,100
D0503100000002020_to_transmission2745_heat,100
D0503100000002020_to_transmission2745_electricity,100
D0503100000002021_to_transmission1873_heat,100
D0503100000002021_to_transmission1873_electricity,100
D0503100000002023_to_transmission540_heat,100
D0503100000002023_to_transmission540_electricity,100
D0503100000002025_to_transmission540_heat,100
D0503100000002025_to_transmission540_electricity,100
D0503100000002026_to_transmission406_heat,100
D0503100000002026_to_transmission406_electricity,100
D0503100000002031_to_transmission2721_heat,100
D0503100000002031_to_transmission2721_electricity,100
D0503100000002032_to_transmission2477_heat,100
D0503100000002032_to_transmission2477_electricity,100
D0503100000002033_to_transmission2261_heat,100
D0503100000002033_to_transmission2261_electricity,100
D0503100000013778_to_transmission2577_heat,100
D0503100000013778_to_transmission2577_electricity,100
D0503100000013779_to_transmission694_heat,100
D0503100000013779_to_transmission694_electricity,100
D0503100000013780_to_transmission421_heat,100
D0503100000013780_to_transmission421_electricity,100
D0503100000013831_to_transmission1376_heat,100
D0503100000013831_to_transmission1376_electricity,100
D0503100000013832_to_transmission1028_heat,100
D0503100000013832_to_transmission1028_electricity,100
D0503100000013834_to_transmission1008_heat,100
D0503100000013834_to_transmission1008_electricity,100
D0503100000013838_to_transmission1881_heat,100
D0503100000013838_to_transmission1881_electricity,100
D0503100000013839_to_transmission2759_heat,100
D0503100000013839_to_transmission2759_electricity,100
D0503100000013840_to_transmission1008_heat,100
D0503100000013840_to_transmission1008_electricity,100
D0503100000013841_to_transmission1461_heat,100
D0503100000013841_to_transmission1461_electricity,100
D0503100000013842_to_transmission327_heat,100
D0503100000013842_to_transmission327_electricity,100
D0503100000013843_to_transmission1461_heat,100
D0503100000013843_to_transmission1461_electricity,100
D0503100000013844_to_transmission2162_heat,100
D0503100000013844_to_transmission2162_electricity,100
D0503100000013845_to_transmission10_heat,100
D0503100000013845_to_transmission10_electricity,100
D0503100000013846_to_transmission2620_heat,100
D0503100000013846_to_transmission2620_electricity,100
D0503100000013849_to_transmission2128_heat,100
D0503100000013849_to_transmission2128_electricity,100
D0503100000013850_to_transmission2620_heat,100
D0503100000013850_to_transmission2620_electricity,100
D0503100000013851_to_transmission2621_heat,100
D0503100000013851_to_transmission2621_electricity,100
D0503100000013852_to_transmission1881_heat,100
D0503100000013852_to_transmission1881_electricity,100
D0503100000013853_to_transmission2831_heat,100
D0503100000013853_to_transmission2831_electricity,100
D0503100000013854_to_transmission2128_heat,100
D0503100000013854_to_transmission2128_electricity,100
D0503100000013855_to_transmission2148_heat,100
D0503100000013855_to_transmission2148_electricity,100
D0503100000013864_to_transmission555_heat,100
D0503100000013864_to_transmission555_electricity,100
D0503100000013866_to_transmission2843_heat,100
D0503100000013866_to_transmission2843_electricity,100
D0503100000013867_to_transmission2695_heat,100
D0503100000013867_to_transmission2695_electricity,100
D0503100000013868_to_transmission2255_heat,100
D0503100000013868_to_transmission2255_electricity,100
D0503100000013869_to_transmission1205_heat,100
D0503100000013869_to_transmission1205_electricity,100
D0503100000013870_to_transmission278_heat,100
D0503100000013870_to_transmission278_electricity,100
D0503100000013871_to_transmission2719_heat,100
D0503100000013871_to_transmission2719_electricity,100
D0503100000013872_to_transmission2878_heat,100
D0503100000013872_to_transmission2878_electricity,100
D0503100000013873_to_transmission2181_heat,100
D0503100000013873_to_transmission2181_electricity,100
D0503100000013875_to_transmission1344_heat,100
D0503100000013875_to_transmission1344_electricity,100
D0503100000013876_to_transmission561_heat,100
D0503100000013876_to_transmission561_electricity,100
D0503100000013877_to_transmission950_heat,100
D0503100000013877_to_transmission950_electricity,100
D0503100000013878_to_transmission561_heat,100
D0503100000013878_to_transmission561_electricity,100
D0503100000013880_to_transmission561_heat,100
D0503100000013880_to_transmission561_electricity,100
D0503100000013881_to_transmission561_heat,100
D0503100000013881_to_transmission561_electricity,100
D0503100000014645_to_transmission2587_heat,100
D0503100000014645_to_transmission2587_electricity,100
D0503100000014648_to_transmission138_heat,100
D0503100000014648_to_transmission138_electricity,100
D0503100000014649_to_transmission2661_heat,100
D0503100000014649_to_transmission2661_electricity,100
D0503100000014654_to_transmission1703_heat,100
D0503100000014654_to_transmission1703_electricity,100
D0503100000014719_to_transmission15_heat,100
D0503100000014719_to_transmission15_electricity,100
D0503100000014723_to_transmission2145_heat,100
D0503100000014723_to_transmission2145_electricity,100
D0503100000014725_to_transmission1309_heat,100
D0503100000014725_to_transmission1309_electricity,100
D0503100000014726_to_transmission2732_heat,100
D0503100000014726_to_transmission2732_electricity,100
D0503100000014729_to_transmission2212_heat,100
D0503100000014729_to_transmission2212_electricity,100
D0503100000014731_to_transmission2680_heat,100
D0503100000014731_to_transmission2680_electricity,100
D0503100000014733_to_transmission1725_heat,100
D0503100000014733_to_transmission1725_electricity,100
D0503100000014739_to_transmission2660_heat,100
D0503100000014739_to_transmission2660_electricity,100
D0503100000014741_to_transmission104_heat,100
D0503100000014741_to_transmission104_electricity,100
D0503100000014744_to_transmission1192_heat,100
D0503100000014744_to_transmission1192_electricity,100
D0503100000014745_to_transmission1669_heat,100
D0503100000014745_to_transmission1669_electricity,100
D0503100000014747_to_transmission68_heat,100
D0503100000014747_to_transmission68_electricity,100
D0503100000014748_to_transmission2889_heat,100
D0503100000014748_to_transmission2889_electricity,100
D0503100000014835_to_transmission1394_heat,100
D0503100000014835_to_transmission1394_electricity,100
D0503100000014836_to_transmission821_heat,100
D0503100000014836_to_transmission821_electricity,100
D0503100000014837_to_transmission1971_heat,100
D0503100000014837_to_transmission1971_electricity,100
D0503100000014838_to_transmission83_heat,100
D0503100000014838_to_transmission83_electricity,100
D0503100000014843_to_transmission2446_heat,100
D0503100000014843_to_transmission2446_electricity,100
D0503100000014847_to_transmission1063_heat,100
D0503100000014847_to_transmission1063_electricity,100
D0503100000014848_to_transmission1159_heat,100
D0503100000014848_to_transmission1159_electricity,100
D0503100000014850_to_transmission175_heat,100
D0503100000014850_to_transmission175_electricity,100
D0503100000014852_to_transmission2600_heat,100
D0503100000014852_to_transmission2600_electricity,100
D0503100000014854_to_transmission2600_heat,100
D0503100000014854_to_transmission2600_electricity,100
D0503100000015289_to_transmission1623_heat,100
D0503100000015289_to_transmission1623_electricity,100
D0503100000015290_to_transmission634_heat,100
D0503100000015290_to_transmission634_electricity,100
D0503100000015291_to_transmission572_heat,100
D0503100000015291_to_transmission572_electricity,100
D0503100000015292_to_transmission1305_heat,100
D0503100000015292_to_transmission1305_electricity,100
D0503100000015293_to_transmission2008_heat,100
D0503100000015293_to_transmission2008_electricity,100
D0503100000015294_to_transmission1172_heat,100
D0503100000015294_to_transmission1172_electricity,100
D0503100000015295_to_transmission2055_heat,100
D0503100000015295_to_transmission2055_electricity,100
D0503100000015297_to_transmission156_heat,100
D0503100000015297_to_transmission156_electricity,100
D0503100000015298_to_transmission1522_heat,100
D0503100000015298_to_transmission1522_electricity,100
D0503100000015299_to_transmission903_heat,100
D0503100000015299_to_transmission903_electricity,100
D0503100000015300_to_transmission243_heat,100
D0503100000015300_to_transmission243_electricity,100
D0503100000015304_to_transmission2042_heat,100
D0503100000015304_to_transmission2042_electricity,100
D0503100000015305_to_transmission687_heat,100
D0503100000015305_to_transmission687_electricity,100
D0503100000015306_to_transmission1093_heat,100
D0503100000015306_to_transmission1093_electricity,100
D0503100000015307_to_transmission280_heat,100
D0503100000015307_to_transmission280_electricity,100
D0503100000015312_to_transmission1280_heat,100
D0503100000015312_to_transmission1280_electricity,100
D0503100000015314_to_transmission2134_heat,100
D0503100000015314_to_transmission2134_electricity,100
